symbol,name,bucket,close,breakout_level,base_months,base_start,vol_x_10wk,weekly_close_pos,ext_vs_10m_ma_pct,base_drawdown_pct,off_high_pct,turnover_cr,sources,weekly_candle_final,spliced_today,s3_pass,s4_score,s3_fail
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,CONFIRMED,215.88,202.09,9.8,2025-11-12,5.3,1.0,31.1,39.9,0.0,65.7,52w_high+price_gainer,False,False,True,3,
