symbol,name,bucket,close,breakout_level,base_months,base_start,vol_x_10wk,weekly_close_pos,ext_vs_10m_ma_pct,base_drawdown_pct,off_high_pct,turnover_cr,sources,weekly_candle_final,spliced_today,s3_pass,s4_score,s3_fail
OAL,Oriental Aromatics Limited,WATCH,401.25,378.5,0.9,2026-07-30,4.5,0.85,28.8,17.0,0.82,25.5,52w_high+price_gainer+volume_gainer,False,False,True,2,
