symbol,name,bucket,close,breakout_level,base_months,base_start,vol_x_10wk,weekly_close_pos,ext_vs_10m_ma_pct,base_drawdown_pct,off_high_pct,turnover_cr,sources,weekly_candle_final,spliced_today,s3_pass,s4_score,s3_fail
FOSECOIND,Foseco India Limited,WATCH,6846.5,6362.0,0.6,2026-08-28,4.0,0.79,29.5,8.6,2.13,121.0,52w_high+price_gainer+volume_gainer,False,False,True,2,
