symbol,name,bucket,close,breakout_level,base_months,base_start,vol_x_10wk,weekly_close_pos,ext_vs_10m_ma_pct,base_drawdown_pct,off_high_pct,turnover_cr,sources,weekly_candle_final,spliced_today,s3_pass,s4_score,s3_fail
EDELWEISS,Edelweiss Financial Services Limited,CONFIRMED,134.76,128.68,2.4,2026-06-23,1.9,0.96,16.7,15.3,0.44,189.7,52w_high,False,False,True,3,
