symbol,name,bucket,close,breakout_level,base_months,base_start,vol_x_10wk,weekly_close_pos,ext_vs_10m_ma_pct,base_drawdown_pct,off_high_pct,turnover_cr,sources,weekly_candle_final,spliced_today,s3_pass,s4_score,s3_fail
MIDHANI,Mishra Dhatu Nigam Limited,CONFIRMED,477.0,437.0,0.9,2026-08-13,7.0,0.91,23.8,12.7,2.38,1708.3,52w_high+price_gainer+volume_gainer,False,False,True,3,
